dealer_name,address,city,state,zip,phone,website
Buchanan Subaru,1727 Market St,Pocomoke City,MD,21851,(410) 957-1414,https://www.buchanansubaru.com/
Fitzgerald Subaru,11411 Rockville Pike,Rockville,MD,20852,(301) 881-4000,https://www.fitzmallsubaru.com/
Fitzgerald Subaru of Gaithersburg,904 Russell Avenue,Gaithersburg,MD,20879,(301) 670-4850,https://www.fitzgeraldsubarugaithersburg.com/
Frederick Subaru,1417 W Patrick St,Frederick,MD,21702,(301) 663-6111,https://www.mdsubaru.com/
Gateway Subaru,30275 Winner Blvd,Delmar,MD,21875,(410) 896-3800,https://www.gatewaysubaru.com/
Herb Gordon Subaru,3161 Automobile Blvd,Silver Spring,MD,20904,(301) 890-3040,https://www.herbgordonsubaru.com/
Heritage Subaru,9808 Reisterstown Rd,Owings Mills,MD,21117,(410) 363-8300,https://www.heritagesubaru.com/
Heritage Subaru Catonsville,6624 Baltimore National Pike,Baltimore,MD,21228,(410) 744-2300,https://www.heritagesubarucatonsville.com/
IG Burton Subaru of Glen Burnie,6917 Ritchie Highway,Glen Burnie,MD,21061,(410) 689-8000,https://www.igburtonsubaru.com/
Ourisman Subaru Waldorf,2286 Crain Highway,Waldorf,MD,20601,(301) 843-1234,https://www.ourismansubaruwaldorf.com/
Sheehy Subaru of Hagerstown,10320 Auto Place,Hagerstown,MD,21740,(301) 739-7700,https://www.sheehysubaruhagerstown.com/
Thomas Subaru,10325 Mt. Savage Rd,Cumberland,MD,21502,(301) 724-6310,https://www.thomascumberlandsubaru.com/
Bath Subaru,116 Main St,Woolwich,ME,04579,(207) 443-9781,https://www.bathsubaru.com/
Charlie's Subaru,466 Western Ave,Augusta,ME,04330,(207) 622-7327,https://www.charliessubaru.com/
Evergreen Subaru,49 Subaru Drive,Auburn,ME,04210,(207) 786-8500,https://www.evergreensubaru.com/
Pape Subaru,2065 Broadway,South Portland,ME,04106,(207) 775-6222,https://www.papesubaru.com/
Patriot Subaru,769 Portland Rd,Saco,ME,04072,(207) 284-7900,https://www.patriotsubaru.com/
Quirk Subaru of Bangor,684 Hogan Road,Bangor,ME,04401,(207) 942-7364,https://www.quirksubaru.com/
Stanley Subaru,22 Bar Harbor Rd,Trenton,ME,04605,(207) 667-4641,https://www.stanleysubaru.com/
Fox Maple Hill Subaru,5622 W. Main Street,Kalamazoo,MI,49009,(269) 342-6600,https://www.foxmaplehillsubaru.com/
Fox Marquette Subaru,3825 US 41 W,Marquette,MI,49855,(906) 226-1600,https://www.foxsubarumarquette.com/
Fox Subaru,6115 28th St. SE,Grand Rapids,MI,49546,(616) 988-0300,https://www.foxsubaru.com/
Fox Subaru Macomb,23651 Hall Road,Macomb,MI,48042,(586) 203-4800,https://www.foxsubarumacomb.com/
Glassman Subaru,28000 Telegraph Rd,Southfield,MI,48034,(248) 354-3300,https://www.glassmansubaru.com/
Hodges Subaru,21205 Woodward Ave,Ferndale,MI,48220,(248) 547-8800,https://www.hodgessubaru.com/
LaFontaine Subaru,3055 E West Maple Rd,Commerce Township,MI,48390,(248) 624-0400,https://www.lafontainesubaru.com/
My Lakeshore Subaru,16605 112th Ave,Nunica,MI,49448,(616) 372-0010,https://www.mylakeshoresubaru.com/
Serra Subaru of Traverse City,1747 South Garfield Avenue,Traverse City,MI,49686,(231) 947-9000,https://serrasubaruoftraversecity.com/
Subaru By-the-Bay,6432 US Highway 31 N,Charlevoix,MI,49720,(231) 347-6038,https://www.subarubythebay.com/
Subaru of Ann Arbor,3771 Jackson Rd,Ann Arbor,MI,48103,(734) 292-8945,https://www.subaruofannarbor.com/
Subaru of Grand Blanc,6061 S Saginaw St,Grand Blanc,MI,48439,(810) 694-5440,https://www.subaruofgrandblanc.com/
Suburban Subaru of Troy,1821 Maplelawn Dr,Troy,MI,48084,(248) 430-9899,https://www.suburbansubarutroy.com/
Thelen Subaru,4211 N Euclid,Bay City,MI,48706,(989) 684-2980,https://www.thelensubaru.com/
Williams Subaru,525 N Howard St,Lansing,MI,48912,(517) 484-1341,https://www.lansingsubaru.com/
Bloomington Subaru,500 American Blvd,Bloomington,MN,55420,(952) 881-6200,https://bloomingtonsubaru.com/
Corwin Subaru,2911 11th St. S,Moorhead,MN,56560,(218) 359-2600,https://www.corwinsubaru.com/
Luther Miller Hill Subaru,4710 Miller Trunk Highway,Hermantown,MN,55811,(218) 551-7771,https://millerhillsubaru.com/
Luther St. Cloud Subaru,141 Park Ave S,St. Cloud,MN,56301,(320) 314-5717,https://stcloudsubaru.com/
Morrie's Brooklyn Park Subaru,7885 Brooklyn Blvd,Brooklyn Park,MN,55445,(763) 765-1400,https://www.brooklynparksubaru.com/
Morrie's Minnetonka Subaru,12520 Wayzata Blvd,Minnetonka,MN,55305,(952) 544-0376,https://www.minnetonkasubaru.com/
R & G Subaru,1140 US-59 S,Detroit Lakes,MN,56501,(218) 847-2498,https://www.rgsubaru.com/
Subaru of Rochester,4840 Maine Ave SE,Rochester,MN,55904,(507) 285-4777,https://penzsubaruofrochester.com/
Walser Subaru,14900 Buck Hill Road,Burnsville,MN,55306,(952) 679-7299,https://walsersubaru.com/
Walser Subaru St. Paul,740 Concord Street South,S. St. Paul,MN,55075,(651) 412-8600,https://walsersubarustpaul.com/
White Bear Subaru,3505 Highway 61 North,Vadnais Heights,MN,55110,(651) 621-1100,https://whitebearsubaru.com/
Dean Team Subaru,15121 Manchester Rd,Ballwin,MO,63011,(636) 227-0100,https://www.deanteamsubaru.com/
Frank Fletcher Subaru,3430 E. 20th Street,Joplin,MO,64801,(417) 625-5530,https://www.fletchersubaru.com/
Lee's Summit Subaru,2101 NE Independence Ave,Lee's Summit,MO,64064,(816) 251-8600,https://www.leessummitsubaru.com/
Lou Fusz Subaru - St Louis,900 N. Lindbergh Blvd.,Creve Coeur,MO,63141,(314) 993-5200,https://subaru.fusz.com/
Lou Fusz Subaru O'Fallon,3480 Highway K,O'Fallon,MO,63368,(636) 397-2012,https://fuszsubaru.com/
Reliable Subaru,438 Ingram Mill Rd,Springfield,MO,65802,(417) 317-5166,https://www.reliablesubaru.com/
Subaru of Columbia,1200 Interstate 70 Dr SW,Columbia,MO,65203,(573) 777-3488,https://www.subaruofcolumbia.com/
Sunset Hills Subaru,10100 Watson Rd,Sunset Hills,MO,63127,(314) 968-5167,https://www.sunsethillssubaru.com/
Van Subaru,90 NW Vivion Rd,Kansas City,MO,64118,(816) 558-6882,https://www.vansubaru.com/
Paul Moak Subaru,740 Larson St,Jackson,MS,39202,(601) 352-2700,https://www.paulmoaksubaru.com/
Butte Subaru,3801 Harrison Ave,Butte,MT,59701,(406) 494-7076,https://www.buttesubaru.com/
Don K Subaru,6239 Highway 93 South,Whitefish,MT,59937,(406) 862-2571,https://www.donksubaru.com/
Gallatin Subaru,31910 Frontage Rd,Bozeman,MT,59715,(406) 586-1771,https://gallatinsubaru.com/
Great Falls Subaru,800 Central Ave,Great Falls,MT,59401,(406) 727-2100,https://www.greatfallssubaru.com/
Placer Subaru,1515 Euclid Ave,Helena,MT,59601,(406) 442-2603,https://www.placermotors.com/
Rimrock Subaru,324 S 24th St W,Billings,MT,59102,(406) 651-5200,https://www.rimrocksubaru.com/
Subaru of Missoula,5175 Expressway,Missoula,MT,59808,(406) 728-2510,https://www.subaruofmissoula.com/
Capital Subaru of Greensboro,811 E Bessemer Avenue,Greensboro,NC,27405,(336) 346-0091,https://capitalsubarugreensboro.com/
Capital Subaru of Greenville,3999 S Memorial Drive,Winterville,NC,28590,(252) 317-3400,https://capitalofgreenville.com/
Cross Creek Subaru,497 N McPherson Church Rd,Fayetteville,NC,28303,(910) 864-5240,https://crosscreeksubaru.com/
Flow Subaru,485 Silas Crk Pky,Winston-Salem,NC,27127,(336) 723-3524,https://www.flowsubaruwinstonsalem.com/
Flow Subaru Burlington,660 Huffman Mill Rd,Burlington,NC,27215,(336) 290-7878,https://www.flowsubaruburlington.com/
Fred Anderson Subaru,110 South Bear Creek Road,Asheville,NC,28806,(828) 298-9600,https://www.fredandersonsubaru.com/
Hendrick Subaru Southpoint,200 Kentington Drive,Durham,NC,27713,(984) 287-5600,https://www.subarusouthpoint.com/
Hunter Subaru,220 Hunter Airport Drive,Fletcher,NC,28732,(828) 693-8661,https://huntersubaru.com/
Jim Armstrong Subaru,2321 Highway 70 SW,Hickory,NC,28602,(828) 322-9372,https://www.jimarmstrongsubaru.com/
Johnson Subaru of Cary,109 Mackenan Dr,Cary,NC,27511,(919) 447-4400,https://www.johnsonsubaru.com/
Modern Subaru of Boone,185 Modern Drive,Boone,NC,28607,(828) 264-0675,https://modernsubaru.com/
Parkway Subaru,5924 Market St,Wilmington,NC,28405,(910) 392-4888,https://www.parkwaysubaru.com/
Randy Marion Subaru,301 West Plaza Drive,Mooresville,NC,28117,(704) 663-4994,https://www.randymarionsubaru.com/
Riverside Subaru,5000-A US Hwy 70 E,New Bern,NC,28562,(252) 633-4411,https://riversidesubarunewbern.com/
Scenic Subaru,1626 Forrest Drive,Mount Airy,NC,27030,(336) 789-9592,https://www.scenicsubaru.com/
Southern States Subaru,2511 Wake Forest Rd,Raleigh,NC,27609,(919) 839-7481,https://www.subaruraleigh.com/
Sport Durst Subaru of Jacksonville,2400 N. Marine Blvd.,Jacksonville,NC,28546,(910) 938-1417,https://www.sportdurstsubaru.com/
Subaru Concord,853 Concord Pkwy S,Concord,NC,28027,(704) 782-1227,https://www.subaruconcord.com/
Subaru South Charlotte,10410 Cadillac St,Pineville,NC,28134,(704) 556-5450,https://www.subarusouthcharlotte.com/
Tindol Subaru,4295 E Franklin Blvd,Gastonia,NC,28056,(704) 884-0001,https://www.tindolsubaru.com/
Vann York Subaru,1011 East Dixie Drive,Asheboro,NC,27203,(336) 625-6177,https://www.vannyorksubaru.com/
Williams Subaru,5701 E Independence Blvd,Charlotte,NC,28212,(704) 536-9635,https://www.williamssubaru.com/
Eide Subaru,700 Old Red Trail NW,Mandan,ND,58554,(701) 663-8223,https://eidesubaru.com/
Grand Forks Subaru,4004 South Columbia Road,Grand Forks,ND,58201,(701) 746-4335,https://www.grandforkssubaru.com/
Baxter Subaru La Vista,7010 S 124 Circle,La Vista,NE,68128,(402) 397-8205,https://baxtersubarulavista.com/
Baxter Subaru Omaha,17130 Burt St,Omaha,NE,68118,(402) 397-8305,https://baxtersubaruomaha.com/
DuTeau Subaru,2750 Jamie Ln,Lincoln,NE,68516,(402) 420-4650,https://www.duteausubaru.com/
Morrie's Bellevue Subaru,410 Fort Crook Road N,Bellevue,NE,68005,(402) 734-2525,https://www.morriesbellevuesubaru.com/
Amherst Subaru,98 NH Route 101A,Amherst,NH,03031,(603) 673-0510,https://www.amherstsubaru.com/
Belknap Subaru,35 Tilton Rd,Tilton,NH,03276,(603) 729-1300,https://www.belknapsubaru.com/
Capital City Subaru,150 Manchester St,Concord,NH,03301,(603) 225-0200,https://www.capcitysubaru.com/
Exeter Subaru,37 Portsmouth Ave,Stratham,NH,03885,(603) 778-0300,https://www.exetersubaru.com/
Granite Subaru,193 Lowell Rd,Hudson,NH,03051,(603) 888-9999,https://www.granitesubaru.com/
Ira Subaru Manchester,205 John E Devine Drive,Manchester,NH,03103,(603) 506-6950,https://www.irasubarumanchester.com/
Lundgren Subaru of Claremont,152 Charlestown Road,Claremont,NH,03743,(603) 542-9966,https://www.lundgrensubaruofclaremont.com/
McGovern Subaru,85 Gosling Road,Newington,NH,03801,(603) 964-9303,https://www.mcgovernsubaru.com/
Profile Subaru,1323 Route 16,Conway,NH,03818,(603) 447-3845,https://www.profilesubaru.com/
Subaru of Keene,11 Production Ave,Keene,NH,03431,(603) 355-5000,https://www.subaruofkeene.com/
Tri-City Subaru,195 Route 108,Somersworth,NH,03878,(603) 742-3647,https://www.tricitysubaru.com/
All American Subaru of Old Bridge,3698 Route 9 South,Old Bridge,NJ,08857,(732) 242-0400,https://www.allamericansubaru.com/
Burke Subaru,519 Stone Harbor Blvd,Cape May Court House,NJ,08210,(609) 465-8200,https://www.burkesubaru.com/
Ciocca Subaru of Ewing,1710 N Olden Ave,Ewing,NJ,08638,(609) 883-2800,https://www.cioccasubarunj.com/
Ciocca Subaru of Flemington,167 Route  31,Flemington,NJ,08822,(908) 782-2025,https://www.cioccasubaruofflemington.com/
Ciocca Subaru of Pleasantville,401 West Black Horse Pike,Pleasantville,NJ,08232,(609) 646-1500,https://www.cioccasubaruofpleasantville.com/
Circle Subaru,688 Shrewsbury Ave.,Tinton Falls,NJ,07701,(717) 895-5927,https://www.circlesubaru.com/
Freehold Subaru,299 South Street,Freehold,NJ,07728,(732) 462-1600,https://www.freeholdsubaru.com/
Haldeman Subaru,1207 Route 130,Robbinsville,NJ,08691,(609) 307-3700,https://www.haldemansubaru.com/
Hudson Subaru,943 Communipaw Ave,Jersey City,NJ,07304,(201) 451-1500,https://www.hudsonsubaru.com/
Lester Glenn Subaru,1501 Route 37 West,Toms River,NJ,08755,(732) 349-4200,https://www.lesterglennsubaru.com/
Liberty Subaru,55 Kinderkamack Rd,Emerson,NJ,07630,(201) 261-0900,https://www.libertysubaru.com/
Lynnes Subaru,379 Bloomfield Ave,Bloomfield,NJ,07003,(973) 329-2300,https://www.lynnessubaru.com/
Miller Subaru,1592 Route  38,Lumberton,NJ,08048,(609) 267-4000,https://www.millersubaru.com/
Open Road Subaru,2685 Route 22 W,Union,NJ,07083,(908) 686-6160,https://www.openroadsubaru.com/
Paul Miller Subaru,3469 Route 46,Parsippany,NJ,07054,(973) 402-1700,https://www.paulmillersubaru.com/
Pine Belt Subaru,1021 Route 88,Lakewood,NJ,08701,(732) 719-1600,https://pinebeltsubaru.com/
Prestige Subaru,4271 Black Horse Pike,Turnersville,NJ,08012,(856) 629-9200,https://www.prestigesubarunj.com/
RK Subaru of Vineland,700 N. Delsea Drive,Vineland,NJ,08360,(856) 696-5858,https://myrksubaru.com/
Ramsey Subaru,905 Route 17 South,Ramsey,NJ,07446,(201) 327-0070,https://www.ramseysubaru.net/
Richard Lucas Subaru,1077 Rt 1,Avenel,NJ,07001,(732) 634-0100,https://subaruofwoodbridge.com/
Subaru World of Hackettstown,364 Route 46 West,Hackettstown,NJ,07840,(908) 509-9000,https://www.subaruworldhackettstown.com/
Subaru World of Newton,84 Rt 206 N,Newton,NJ,07860,(973) 579-5000,https://www.subaruworldofnewton.com/
Subaru of Cherry Hill,1800-1806 Marlton Pike West - Route 70,Cherry Hill,NJ,08002,(856) 330-1500,https://www.subaruofcherryhill.com/
Subaru of Englewood,135 S Dean St,Englewood,NJ,07631,(201) 227-6550,https://www.subaruofenglewood.com/
Subaru of Morristown,175 Ridgedale Ave,Morristown,NJ,07960,(973) 326-9131,https://www.subaruofmorristown.com/
Victory Subaru,1233 Highway 27,Somerset,NJ,08873,(732) 846-7222,https://www.victorysubaru.com/
Wayne Subaru,600 Route 23 North,Pompton Plains,NJ,07444,(973) 835-4700,https://www.waynesubaru.com/
Fiesta Subaru,7100 Lomas Blvd NE,Albuquerque,NM,87110,(505) 305-3900,https://fiestasubaru.com/
Garcia Subaru North,6401 San Mateo Blvd NE,Albuquerque,NM,87109,(505) 837-5100,https://www.garciasubaruofalbuquerque.com/
Subaru of Santa Fe,7511 Cerrillos Rd,Santa Fe,NM,87507,(505) 471-7007,https://www.subaruofsantafe.com/
Centennial Subaru,6350 Centennial Center Blvd.,Las Vegas,NV,89149,(702) 207-7824,https://www.centennialsubaru.com/
Lithia Reno Subaru,2270 Kietzke Ln,Reno,NV,89502,(775) 284-8000,https://www.lithiasubarureno.com/
Michael Hohl Subaru,2910 S Carson St,Carson City,NV,89701,(775) 885-0400,https://michaelhohlsubaru.com/
Subaru of Las Vegas,6455 Roy Horn Way,Las Vegas,NV,89118,(702) 495-2100,https://subaruoflasvegas.com/
Barstow Subaru,154 Market St,Potsdam,NY,13676,(315) 265-8800,https://www.barstowsubaru.com/
Bay Ridge Subaru,1819 Cropsey Ave,Brooklyn,NY,11214,(718) 234-7960,https://www.brooklynsubarudeals.com/
Bill Kolb Jr. Subaru,252 Route 303,Orangeburg,NY,10962,(845) 359-7777,https://www.bkcars.com/
Bill Rapp Subaru,3446 Burnet Ave,Syracuse,NY,13206,(315) 437-2501,https://www.billrappsubaru.com/
Bob Johnson Subaru Watertown,18352 US Route 11,Watertown,NY,13601,(315) 782-1600,https://www.bobjohnsonsubaru.com/
Brewster Subaru,3751 Danbury Road,Brewster,NY,10509,(845) 278-8300,https://www.brewster-subaru.com/
Capitaland Subaru,47 Saratoga Rd,Glenville,NY,12302,(518) 399-9999,https://www.capitalandsubaru.net/
Competition Subaru of Smithtown,601 Middle Country Road,St James,NY,11780,(631) 361-4500,https://competitionsubaru.com/
Curry Subaru,3040 E Main Street,Cortlandt Manor,NY,10567,(914) 736-1300,https://www.currysubaru.com/
Curry Subaru Kingston,761 East Chester Street,Kingston,NY,12401,(845) 339-3330,https://www.currysubarukingston.com/
DELLA Subaru of Plattsburgh,5105 US Ave,Plattsburgh,NY,12901,(518) 561-7400,https://www.dellasubaru.com/
East Hills Subaru,1039 Northern Blvd,Roslyn,NY,11576,(516) 484-6633,https://easthillssubaruofroslyn.com/
East Hills Subaru of Sayville,5700 Sunrise Hwy,Sayville,NY,11782,(631) 567-6400,https://easthillssubaruofsayville.com/
Empire Subaru of Huntington,1767 E Jericho Tpke,Huntington,NY,11743,(631) 499-6777,https://www.shopempiresubaru.com/
Five Star Subaru,331 Chestnut St,Oneonta,NY,13820,(607) 432-0201,https://www.fivestarcars.com/
Fox Subaru,188 Grant Ave,Auburn,NY,13021,(315) 253-7341,https://www.fox-subaru.com/
Goldstein Subaru,1754 Central Ave,Colonie,NY,12205,(518) 869-1250,https://www.goldsteinsubaru.com/
Grand Prix Subaru,500 South Broadway,Hicksville,NY,11801,(516) 822-6800,https://www.grandprixsubaru.net/
Gregoris Subaru,555 & 575 W Merrick Rd,Valley Stream,NY,11580,(516) 825-8700,https://www.gregorissubaru.com/
Hassett Subaru,3520 Sunrise Hwy,Wantagh,NY,11793,(516) 785-7800,https://www.hassettsubaru.com/
Island Subaru,1257 Hylan Blvd,Staten Island,NY,10305,(718) 697-6000,https://www.myislandsubaru.com/
Johnstons Subaru,3480 Route 6,Middletown,NY,10940,(845) 344-3100,https://www.johnstonssubaru.com/
Koeppel Subaru,42-01 Northern Boulevard,Long Island City,NY,11101,(718) 786-1660,https://www.koeppelsubaru.com/
Lacy Subaru,25 Maple Ave,Catskill,NY,12414,(518) 943-4300,https://lacysubaru.com/
Maguire Subaru,320 Elmira Rd,Ithaca,NY,14850,(607) 273-8585,https://maguiresubaru.com/
Matthews Subaru,3013 Old Vestal Rd,Vestal,NY,13850,(607) 729-6261,https://www.matthewssubaru.com/
Mid-Hudson Subaru,1162 Route 9,Wappingers Falls,NY,12590,(845) 296-1152,https://www.midhudsonsubaru.com/
Milea Subaru,3201 E Tremont Ave,Bronx,NY,10461,(718) 829-8200,https://www.mileasubaru.com/
North Coast Subaru,105 Glen St,Glen Cove,NY,11542,(516) 676-3676,https://northcoastsubaru.com/
North Country Subaru,616 Quaker Rd,Queensbury,NY,12804,(518) 798-1577,https://www.northcountrysubaru.com/
Northtown Subaru,3930 Sheridan Dr,Amherst,NY,14226,(716) 992-6547,https://www.northtownsubaru.com/
Northtown Subaru Transit,6374 Transit Road,Depew,NY,14043,(716) 614-3500,https://www.subarutransit.com/
Parker Subaru Webster,740 Ridge Rd,Webster,NY,14580,(585) 671-5390,https://www.garbersubaru.com/
Prestige Subaru,44 Pleasantville Rd,Pleasantville,NY,10570,(914) 769-5100,https://www.prestigeimportssubaru.com/
Riverhead Bay Subaru,1521 Old Country Rd,Riverhead,NY,11901,(631) 727-4000,https://www.riverheadbaysubaru.com/
Romano Subaru,960 Hiawatha Blvd W,Syracuse,NY,13204,(315) 475-7933,https://www.romanosubaru.com/
Romeo Subaru,3002 Route 50,Saratoga Springs,NY,12866,(518) 691-3500,https://www.romeosubaru.com/
Royal Subaru,3901 Route 281,Cortland,NY,13045,(607) 753-9774,https://www.royalsubaru.com/
Ruge's Subaru,6444 Montgomery St,Rhinebeck,NY,12572,(845) 876-7074,https://www.rugessubaru.com/
Rye Subaru,1175 Boston Post Rd,Rye,NY,10580,(914) 967-6300,https://www.ryesubaru.com/
Shults Subaru,311 Fluvanna Ave,Jamestown,NY,14701,(716) 484-7151,https://www.shultssubaru.com/
Simmons Rockwell Subaru,784 County Rt 64,Elmira,NY,14903,(607) 796-5555,https://www.s-rsubaru.com/
South Shore Subaru,305 East Sunrise Highway,Lindenhurst,NY,11757,(631) 592-4900,https://www.southshoresubaru.com/
Star Subaru,206-26 Northern Blvd,Bayside,NY,11361,(718) 819-0100,https://starsubaru.com/
Subaru White Plains,258 E Main St,Elmsford,NY,10523,(914) 347-3377,https://www.subaruwhiteplains.com/
Subaru of Troy,800 Hoosick Rd,Troy,NY,12180,(518) 279-3400,https://subaruoftroy.com/
Subaru of Utica,5036 Commercial Drive,Yorkville,NY,13495,(315) 624-7774,https://www.subaruofutica.com/
Tasca Subaru of Yonkers,900 Central Park Ave,Yonkers,NY,10704,(914) 377-8100,https://tascasubaruyonkers.com/
Van Bortel Subaru of Rochester,4211 West Henrietta Road,Rochester,NY,14623,(585) 222-2277,https://www.vanbortelsubaruofrochester.com/
Van Bortel Subaru of Victor,6327 Route 96,Victor,NY,14564,(585) 924-5230,https://www.vanbortelsubaru.net/
West Herr Subaru,3559 Southwestern Blvd,Orchard Park,NY,14127,(716) 662-3565,https://subaruorchardpark.com/
West Herr Subaru of Lockport,6856 South Transit Road,Lockport,NY,14094,(716) 817-0353,https://subarulockport.com/
West Herr Subaru of Rochester,4400 West Ridge Road,Rochester,NY,14626,(585) 637-7070,https://subarurochester.com/
Zappone Subaru Norwich,4814 State Hwy 23,Norwich,NY,13815,(607) 334-2224,https://www.zapponesubarunorwich.com/
Adventure Subaru,1991 Mentor Ave,Painesville,OH,44077,(440) 352-3700,https://www.adventureneosubaru.com/
Beechmont Subaru,8021 Beechmont Ave,Cincinnati,OH,45255,(513) 474-4313,https://www.beechmontsubaru.com/
Boardman Subaru,7811 South Ave,Boardman,OH,44512,(330) 965-0997,https://www.boardmansubaru.com/
Brunswick Subaru,2992 Center Rd,Brunswick,OH,44212,(330) 273-3300,https://www.brunswicksubaru.com/
Busam Subaru,6195 Dixie Hwy,Fairfield,OH,45014,(513) 870-0091,https://www.busamsubaru.com/
Byers Airport Subaru,401 N Hamilton Rd,Columbus,OH,43213,(614) 864-5180,https://columbussubaru.com/
Byers Dublin Subaru,2455 Billingsley Rd,Columbus,OH,43235,(614) 792-2455,https://byerssubarudublin.com/
Cascade Subaru,4149 State Rd,Cuyahoga Falls,OH,44223,(330) 929-1861,https://www.cascadesubaru.net/
Diehl Subaru of Massillon,4231 Lincoln Way E,Massillon,OH,44646,(330) 478-1801,https://diehlsubaru.com/
Germain Subaru of Columbus,1395 Auto Mall Parkway,Columbus,OH,43228,(614) 347-6450,https://germainsubaruofcolumbus.com/
Great Lakes Subaru,920 Plaza Street,Findlay,OH,45840,(419) 434-1093,https://www.glakessubaru.com/
Huebner Subaru,1155 Canton Rd,Carrollton,OH,44615,(330) 627-2137,https://www.huebnersubaru.com/
Ken Ganley Subaru Bedford,123 Broadway Ave,Bedford,OH,44146,(440) 439-3444,https://www.kenganleysubarubedford.com/
Ken Ganley Subaru North Olmsted,25730 Lorain Rd,North Olmsted,OH,44070,(440) 734-2000,https://www.kenganleysubarunortholmsted.com/
Ken Ganley Subaru Wickliffe,28840 Euclid Ave,Wickliffe,OH,44092,(440) 585-1000,https://www.ganleysubarueast.com/
Serra Subaru,1089 Interstate Parkway,Akron,OH,44312,(330) 645-7275,https://www.serrasubaruakron.com/
Subaru of Dayton,995 Miamisburg Centerville Rd,Dayton,OH,45459,(937) 436-0098,https://www.subaruofdayton.com/
Subaru of Kings Automall,9536 Kings Auto Mall Rd,Cincinnati,OH,45249,(513) 583-9300,https://www.subaruofkingsautomall.com/
Wagner Subaru,5470 Intrastate Dr,Fairborn,OH,45324,(937) 878-2171,https://www.wagnersubaru.com/
Yark Subaru,6141 W Central Ave,Toledo,OH,43615,(419) 841-7771,https://www.yarksubaru.com/
Bob Moore Subaru,13010 N Kelley Ave,Oklahoma City,OK,73131,(405) 749-9049,https://bobmooresubaru.com/
Cavender Subaru of Norman,3305 Corporate Centre Dr,Norman,OK,73069,(405) 644-3100,https://www.cavendersubaruofnorman.com/
Ferguson Subaru,500 West Oakland,Broken Arrow,OK,74012,(918) 505-3900,https://fergusonsubaru.com/
Armstrong Subaru,1305 NE 3rd St,McMinnville,OR,97128,(503) 472-0383,https://www.armstrongsubaru.com/
Capitol Subaru of Salem,920 Auto Group Ave NE,Salem,OR,97301,(503) 576-3300,https://www.capitolsubaru.com/
Carr Subaru,11635 SW Canyon Rd,Beaverton,OR,97005,(503) 644-2161,https://www.carrsubaru.com/
Gresham Subaru,1925 E Powell Blvd,Gresham,OR,97080,(503) 661-1200,https://greshamsubaru.com/
Kendall Subaru,388 Goodpasture Island Road,Eugene,OR,97401,(541) 465-4600,https://kendallsubaruonline.com/
Klamath Falls Subaru,2880 Washburn Way,Klamath Falls,OR,97603,(541) 883-7701,https://www.klamathfallssubaru.com/
Lithia Subaru - Oregon City,1404 Main St,Oregon City,OR,97045,(503) 656-0612,https://www.oregoncitysubaru.com/
Royal Moore Subaru,1326 SE Enterprise Cir,Hillsboro,OR,97123,(503) 640-5660,https://www.royalmooresubaru.net/
Southern Oregon Subaru,3103 Biddle Rd,Medford,OR,97504,(541) 772-3377,https://www.sosubaru.com/
Subaru of Albany,520 Airport Road SE,Albany,OR,97322,(541) 248-2002,https://subaruofalbany.com/
Subaru of Bend,2060 NE Highway 20,Bend,OR,97701,(541) 389-3031,https://subaruofbend.com/
Subaru of Hermiston,1915 N 1st Street,Hermiston,OR,97838,(541) 567-9696,https://www.subaruofhermiston.com/
Subaru of Portland,107 SE Grand Ave,Portland,OR,97214,(503) 232-2000,https://www.subaruofportland.com/
Tonkin of the Gorge,2222 W 6th St,The Dalles,OR,97058,(541) 296-2166,https://www.tonkinsubaru.com/
Wilsonville Subaru,9200 SW Bailey Street,Wilsonville,OR,97070,(503) 629-1100,https://wilsonvillesubaru.com/
#1 Cochran Subaru,"4520 William Penn Hwy, Unit D",Monroeville,PA,15146,(724) 325-2888,https://www.cochransubaru.com/
#1 Cochran Subaru of Butler County,861 Evans City Road,Renfrew,PA,16053,(724) 287-0734,https://www.cochransubarubutler.com/
A & T Subaru,801 Bethlehem Pike,Sellersville,PA,18960,(215) 257-8022,https://www.atsubaru.net/
A Crivelli Subaru,768 Allegheny Blvd,Franklin,PA,16323,(814) 437-3068,https://www.acrivellisubaru.com/
Alexander Subaru,595 Alexander Dr.,Muncy,PA,17756,(570) 494-0836,https://www.alexandersubaruinc.com/
Baierl Subaru,9545 Perry Hwy,Pittsburgh,PA,15237,(412) 364-1900,https://www.baierlsubaru.com/
Bergey's Subaru,1726 Carlisle Pike,Hanover,PA,17331,(717) 637-6664,https://www.bergeyssubaruhanover.com/
Blaise Alexander Subaru of Lewistown,12951 Ferguson Valley Road,Burnham,PA,17009,(717) 248-3901,https://www.blaisesubarulewistown.com/
Bowser Subaru,1001 Clairton Blvd,Pittsburgh,PA,15236,(412) 469-2100,https://www.bowsersubaru.com/
Budd Baer Subaru,71 Murtland Ave,Washington,PA,15301,(724) 222-0700,https://www.buddbaersubaru.com/
Ciocca Subaru of Allentown,4611 Hamilton Blvd,Allentown,PA,18103,(610) 395-3745,https://www.cioccasubaru.com/
Ciocca Subaru of Philadelphia,1400 S. 33rd St.,Philadelphia,PA,19146,(215) 608-4100,https://www.cioccasubaruofphiladelphia.com/
