dealer_name,address,city,state,zip,phone,website
Kia of Bradley,1010 Tighe Drive,Bradley,IL,60914,(815) 932-1000,http://kiaofbradley.com/
Larry Stovesand Kia,528 San Diego Road,Carbondale,IL,62901,(618) 319-4690,http://larrystovesandkia.com/
Liberty Kia,921 South Milwaukee Avenue,Libertyville,IL,60048,(847) 680-8000,http://libertyvillekia.com/
Lou Fusz Kia of Moline,2401 39th Avenue,Moline,IL,61265,(309) 764-6700,http://loufuszkiamoline.com/
McGrath Arlington Kia,1400 East Dundee Road,Palatine,IL,60074,(847) 202-3900,http://mcgratharlingtonkia.com/
McGrath Kia of Highland Park,250 Skokie Valley Road,Highland Park,IL,60035,(847) 545-0202,http://mcgrathkiaofhighlandpark.com/
McGrath Kia of St. Charles,4085 E Main Street,Saint Charles,IL,60174,(331) 771-4700,http://mcgrathkiastcharles.com/
Mike Miller Kia,2007 W. Pioneer Parkway,Peoria,IL,61615,(309) 693-1222,http://mikemillerkia.com/
Napleton's Kia of Elmhurst,727 W. Grand Avenue,Elmhurst,IL,60126,(630) 782-9300,http://napletonkia.com/
Napleton's Kia of Urbana,1225 Napleton Way,Urbana,IL,61802,(217) 367-1222,http://napletonskiaofurbana.com/
Napleton's River Oaks Kia,17151 Torrence Avenue,Lansing,IL,60438,(708) 360-2220,http://riveroakskia.com/
O'Brien Kia of Bloomington,1608 S. Morrissey Drive,Bloomington,IL,61704,(309) 664-1222,http://obrienteamkia.com/
Ottawa Kia,2900 Columbus Street,Ottawa,IL,61350,(833) 265-4733,http://kiaofottawa.com/
Raymond Kia,235 E. Il Route 173,Antioch,IL,60002,(847) 838-7900,http://raymondkia.com/
Shottenkirk Kia of Quincy,1330 N. 24th Street,Quincy,IL,62301,(217) 224-1000,http://shottenkirkkiaofquincy.com/
Willowbrook Kia,7345 South Kingery Hwy.,Willowbrook,IL,60527,(630) 986-5000,http://willowbrookkia.com/
World Kia Joliet,2525 W. Jefferson Street,Joliet,IL,60435,(815) 725-2575,http://worldkiajoliet.com/
Andy Mohr Kia,8789 East Us Highway 36,Avon,IN,46123,(317) 563-5100,http://www.andymohrkia.com/
Bob Rohrman Kia,701 Sagamore Parkway South,Lafayette,IN,47905,(765) 448-1000,http://rohrmankia.com/
Community Kia of Bloomington,701 South Liberty Drive,Bloomington,IN,47403,(812) 331-2250,http://communitykia.net/
Fort Wayne Kia,1112 Avenue Of Autos,Fort Wayne,IN,46804,(260) 482-7444,http://fortwaynekia.com/
Graff Kia of Chesterton,241 Melton Road,Burns Harbor,IN,46304,(219) 883-1420,http://graffkiachesterton.com/
Gurley Leep Kia,4028 N. Grape Road,Mishawaka,IN,46545,(574) 256-5427,http://gurleyleepkia.com/
Kia Store Clarksville,826 E. Lewis & Clark Parkway,Clarksville,IN,47129,(812) 288-4200,http://kiastoreclarksville.com/
Kia of Muncie,6732 W. Hometown Blvd.,Muncie,IN,47304,(765) 587-5421,http://kiaofmuncie.com/
Lou Fusz Kia of Evansville,4000 E. Division Street,Evansville,IN,47715,(812) 473-0215,http://evansvillekia.com/
Lou Fusz Kia of Terre Haute,3968 Us Highway 41,Terre Haute,IN,47802,(812) 389-0196,http://loufuszkiaterrehaute.com/
Michigan City Kia,710 Us - 20,Michigan City,IN,46360,(219) 214-1770,http://michigancitykia.com/
Napleton Kia of Carmel,4500 E. 96th Street,Indianapolis,IN,46240,(463) 200-4113,http://napletonkiaofcarmel.com/
Napleton Kia of Fishers,13417 Britton Park Road,Fishers,IN,46038,(317) 863-0029,http://napletonkiaoffishers.com/
Ray Skillman Kia,8424 U.S. 31 South,Indianapolis,IN,46227,(317) 888-9500,http://rayskillmansouthsidekia.com/
Ray Skillman Northeast Kia,1300 North Shadeland Avenue,Indianapolis,IN,46219,(317) 352-9500,http://rayskillmannortheastkia.com/
Ray Skillman Westside Kia,5336 Pike Plaza Road,Indianapolis,IN,46254,(317) 293-8060,http://rayskillmankiawest.com/
Southlake Kia,4191 East Lincoln Highway,Merrillville,IN,46410,(219) 942-6549,http://southlakekia.com/
Thomas Kia of Highland,9825 Indianapolis Blvd.,Highland,IN,46322,(219) 934-2266,http://thomaskia.com/
Briggs Kia,3137 S. Kansas Avenue,Topeka,KS,66611,(785) 267-7474,http://briggskia.com/
Cable Dahmer Kia of Lawrence,1225 E. 23rd Street,Lawrence,KS,66046,(785) 856-8700,http://cabledahmerkiaoflawrence.com/
Kia of Dodge City,10868 W. Wyatt Earp Blvd,Dodge City,KS,67801,(620) 227-3171,http://kiadodgecity.com/
Kia of Manhattan,8223 S. Port Drive,Manhattan,KS,66502,(785) 236-7002,http://manhattan-kia.com/
Midwest Kia,8725 West Kellogg,Wichita,KS,67209,(316) 652-2201,http://midwestkia.com/
Oakes Kia of Olathe,130 North Fir Street,Olathe,KS,66061,(913) 390-6800,http://oakeskiaolathe.com/
Shawnee Mission Kia,7951 Shawnee Mission Parkway,Merriam,KS,66202,(913) 384-9100,http://shawneemissionkia.com/
Bruce Walters Kia,302 S. Mayo Trail,Pikeville,KY,41501,(606) 437-9641,http://brucewalterskia.com/
Don Franklin Bowling Green Kia,2211 Scottsville Road,Bowling Green,KY,42104,(270) 846-0606,http://donfranklinbowlinggreenkia.com/
Don Franklin Somerset Kia,138 Turner Street,Somerset,KY,42503,(606) 679-1177,http://donfranklinsomersetkia.com/
Jake Sweeney Kia,5969 Centennial Circle,Florence,KY,41042,(859) 938-2020,http://sweeneykia.com/
Kia Store East,7301 New Lagrange Road,Louisville,KY,40222,(502) 425-1234,http://kiastoreeast.com/
Kia of Lexington,3120 Lexington Road,Nicholasville,KY,40356,(859) 887-4737,http://cartownkiausa.com/
The Kia Store,5325 Preston Highway,Louisville,KY,40213,(502) 968-6111,http://kiastorepreston.com/
The Kia Store - Elizabethtown,1501 N. Dixie Highway,Elizabethtown,KY,42701,(270) 737-0005,http://kiastoreetown.com/
All Star Kia East,27700 Juban Road Building #2,Denham Springs,LA,70726,(225) 412-2304,http://allstarkiaeast.com/
All Star Kia of Baton Rouge,5740 Siegen Lane,Baton Rouge,LA,70809,(225) 443-0016,http://allstarkiaofbatonrouge.com/
Barker Kia,6290 W. Main Street,Houma,LA,70360,(985) 879-1990,http://barkerkia.com/
Kia of Covington,69010 Highway 190 Service Rd.,Covington,LA,70433,(985) 353-4542,http://kiaofcovington.com/
Kia of Lake Charles,1900 Siebarth Drive,Lake Charles,LA,70615,(337) 437-9995,http://kiaoflakecharles.com/
Lakeshore Kia,330 E. Howze Beach Road,Slidell,LA,70461,(985) 641-9595,http://lakeshorekia.com/
Leblanc Kia,2405 West Highway 90,New Iberia,LA,70560,(337) 717-1111,http://www.leblanckia.com/
Orr Kia of Bossier,3601 Benton Road,Bossier City,LA,71111,(866) 761-7057,http://orrkiabossier.com/
Orr Kia of Shreveport,1111 E. Bert Kouns Industrial Loop,Shreveport,LA,71105,(318) 798-7350,http://orrkiashreveport.com/
Premier Kia of Kenner,2712 Veterans Blvd.,Kenner,LA,70062,(504) 620-0000,http://www.premierkia.com/
Sparks Kia,1200 Auto Mall Drive,Monroe,LA,71203,(318) 322-1800,http://sparks-kia.com/
Sterling Kia,125 South City Parkway,Lafayette,LA,70503,(337) 233-7630,http://sterlingkialafayette.com/
Tameron Kia Westbank,1884 Westbank Expressway,Harvey,LA,70058,(504) 264-6132,http://tameronkiawestbank.com/
Walker Kia,6699 Coliseum Blvd.,Alexandria,LA,71303,(318) 445-4122,https://www.walkerkia.com/
Balise Kia,635 Riverdale Street,West Springfield,MA,01089,(413) 316-1500,http://balisekia.com/
Cape & Islands Kia,760 Route 28,South Yarmouth,MA,02664,(508) 394-5500,http://capeislandskia.com/
Commonwealth Kia,One Commonwealth Drive,Lawrence,MA,01841,(978) 687-3000,http://commonwealthkia.com/
Gervais Kia,6 Industrial Avenue,Lowell,MA,01851,(978) 454-1202,http://gervaiskia.com/
Herb Chambers Kia of Burlington,93 Cambridge Street,Burlington,MA,01803,(781) 202-3456,http://herbchambersofburlington.com/
Kia North Danvers,181 Newbury Street,Danvers,MA,01923,(351) 212-3800,http://kianorthdanvers.com/
Kia of Attleboro,795 Newport Avenue Rt. 1a,South Attleboro,MA,02703,(508) 761-9300,http://kiaofattleboro.com/
Kia of Dartmouth,143 Faunce Corner Road,Dartmouth,MA,02747,(508) 999-2542,http://www.kiaofdartmouth.com/
Lev Kia of Framingham,510 Cochituate Road,Framingham,MA,01701,(508) 879-5555,http://levkia.com/
Mastria Kia,1555 New State Highway,Raynham,MA,02767,(508) 802-6800,http://mastriakia.com/
McGovern Kia of Norwood,105 Boston Providence Highway,Norwood,MA,02062,(781) 762-8100,http://mcgovernkiaofnorwood.com/
Pride Kia,793 Lynnway,Lynn,MA,01905,(781) 596-1010,http://www.pridekiaoflynn.com/
Quirk Kia,280 Quincy Avenue,Braintree,MA,02184,(781) 228-6731,https://www.quirkkia.com/
Quirk Kia South,955 Plain Street,Marshfield,MA,02050,(781) 536-4800,http://quirkkiasouth.com/
Ron Bouchard Kia,488 Old Union Turnpike,Lancaster,MA,01523,(978) 345-1800,http://ronbouchardkia.com/
Route 6 Automall Kia,1049 G A R Highway,Swansea,MA,02777,(508) 646-9700,http://www.route6automall.com/
Wagner Kia of Shrewsbury,730 Boston Turnpike,Shrewsbury,MA,01545,(508) 581-5700,http://wagnerkiaofshrewsbury.com/
Bayside Kia of Waldorf,3188 Crain Highway,Waldorf,MD,20603,(301) 645-1711,http://kiaofwaldorf.com/
Bob Bell Kia of Essex,7900 Eastern Avenue,Baltimore,MD,21224,(410) 288-2500,http://bobbellkiaessex.com/
Buchanan Kia,119 Railroad Ave.,Westminster,MD,21157,(410) 876-2251,http://buchanankia.com/
Darcars Kia,4700 Branch Ave.,Temple Hills,MD,20748,(301) 630-7000,http://darcarskiaoftemplehills.com/
Darcars Kia of Frederick,5826 Urbana Pike,Frederick,MD,21704,(301) 696-1200,http://darcarskiaoffrederick.com/
Darcars Kia of Lanham,9020 Lanham Severn Road,Lanham,MD,20706,(301) 459-1100,http://darcarslanhamkia.com/
Fitzgerald Kia of Annapolis,1930 West Street,Annapolis,MD,21401,(443) 674-0076,http://fitzgeraldkiaannapolis.com/
Hagerstown Kia,10307 Auto Place,Hagerstown,MD,21740,(301) 739-7283,http://hagerstownkia.com/
Herson's Kia,15531 Frederick Road,Rockville,MD,20855,(301) 340-3100,http://hersonskia.com/
Hertrich Kia Easton,7741 Ocean Gateway,Easton,MD,21601,(410) 996-4380,http://hertrichkia.com/
J.B.A. Kia,7345 Ritchie Highway,Glen Burnie,MD,21061,(410) 787-6270,http://jbakia.com/
Jones Kia,2001 Bel Air Road,Fallston,MD,21047,(410) 877-1700,http://joneskia.com/
Kia of Bowie,16620 Governor Bridge Road,Bowie,MD,20716,(240) 927-4800,http://kiaofbowie.com/
King Kia,953 N. Frederick Ave.,Gaithersburg,MD,20879,(301) 948-3333,http://kingautokia.com/
King Kia of Laurel,14921 Baltimore Avenue,Laurel,MD,20707,(301) 604-1339,http://kingkiaoflaurel.com/
Koons Kia Owings Mills,9610 Reisterstown Road,Owings Mills,MD,21117,(443) 471-2750,http://koonskiaowingsmills.com/
Nationwide Kia,1600 York Road,Lutherville,MD,21093,(410) 561-9000,http://nationwide-kia.com/
Ourisman Kia of Bethesda,"6700 Wisconsin Avenue, Showroom B",Bethesda,MD,20815,(301) 960-8219,http://ourismankiaofbethesda.com/
Ourisman Kia of Catonsville,6633 Security Blvd.,Woodlawn,MD,21207,(443) 251-5700,http://ourismankiaofcatonsville.com/
Pohanka Kia of Salisbury,1911 North Salisbury Blvd.,Salisbury,MD,21801,(410) 546-3239,http://pohankakiamd.com/
Timbrook Kia,10210 Mount Savage Road Nw,Cumberland,MD,21502,(301) 722-2511,http://timbrookkia.com/
Bill Dodge Kia,3 Saunders Way,Westbrook,ME,04092,(207) 854-3200,http://www.billdodgekia.net/
Bill Dodge Kia of Saco,858 Portland Road,Saco,ME,04072,(207) 284-9190,http://www.billdodgekiaofsaco.com/
Charlie's Kia,495 Western Ave.,Augusta,ME,04330,(207) 622-7327,http://www.charlieskia.com/
Darling's Kia,729 Hogan Road,Bangor,ME,04401,(207) 561-6602,http://darlingskia.com/
Rowe Kia,707 Center Street,Auburn,ME,04210,(207) 784-2321,http://rowekiaauburn.com/
Feldman Kia,42235 Grand River Avenue,Novi,MI,48375,(248) 478-3800,http://www.feldmankia.com/
Fox Kia North,4575 Plainfield Avenue Ne,Grand Rapids,MI,49525,(616) 323-1400,http://foxkianorth.com/
Fox Kia South,3060 Broadmoor Ave. Se,Grand Rapids,MI,49512,(616) 719-5600,http://foxkiasouth.com/
Glassman Kia,28000 Telegraph Road,Southfield,MI,48034,(248) 354-3300,http://glassmankia.com/
Golling Kia of Madison Heights,700 East 14 Mile Road,Madison Heights,MI,48071,(248) 951-1900,http://gollingkia.com/
Jeffrey Kia,30800 Gratiot Avenue,Roseville,MI,48066,(586) 296-1300,http://jeffreykia.com/
Kia of Canton,41840 Michigan Avenue,Canton,MI,48188,(734) 397-9900,http://www.kiaofcanton.com/
Kia of Grand Blanc,6201 S. Saginaw Street,Grand Blanc,MI,48439,(810) 694-5440,http://kiaofgrandblanc.com/
Kia of Jackson,3500 Page Avenue,Jackson,MI,49203,(517) 764-4500,http://kiaofjackson.com/
Kia of Lansing,5737 S. Pennsylvania Avenue,Lansing,MI,48911,(517) 393-5700,http://kiaoflansing.com/
Lafontaine Kia,444 James L. Hart Parkway,Ypsilanti,MI,48197,(734) 249-7700,http://lafontainekiaypsilanti.com/
Lafontaine Kia of Dearborn,2027 S. Telegraph Rd.,Dearborn,MI,48124,(313) 561-6600,http://lafontainekia.com/
McDonald Kia,5355 State Street,Saginaw,MI,48603,(989) 799-2277,http://mcdonaldkia.com/
Seelye Kia of Battle Creek,791 West Dickman Road,Battle Creek,MI,49037,(269) 441-8800,http://seelyekiabattlecreek.com/
Seelye Kia of Kalamazoo,4102 Stadium Drive,Kalamazoo,MI,49008,(269) 375-3820,http://seelyekiakalamazoo.com/
Serra Kia,12300 30 Mile Road,Washington,MI,48095,(586) 281-2801,http://driveserrakia.com/
Summit Place Kia,4200 Interpark Drive,Auburn Hills,MI,48326,(248) 682-6002,http://summitplacekiaauburnhills.com/
Summit Place Kia East,44900 N Gratiot Avenue,Clinton Township,MI,48036,(586) 463-1521,http://summitplacekiaeast.com/
Thelen Kia,4191 N. Euclid Ave.,Bay City,MI,48706,(989) 686-7100,http://thelenkia.com/
Tyler Kia,1810 S. 11th Street (M51),Niles,MI,49120,(269) 683-1710,http://tylerskia.com/
Williams Kia,2750 U.S. 31 South,Traverse City,MI,49684,(231) 946-1111,http://williamskia.com/
Zeigler Kia of Holland,870 Chicago Drive,Holland,MI,49423,(616) 396-0232,http://zeiglerkiaofholland.com/
Barnett Kia,3610 Highway 61,White Bear Lake,MN,55110,(651) 429-3391,http://barnettkia.com/
Cornerstone Kia,17094 Vance Street Nw,Elk River,MN,55330,(763) 710-8300,http://cornerstonekia.com/
Jeff Belzer's Kia,21111 Cedar Avenue,Lakeville,MN,55044,(952) 469-4444,http://www.jeffbelzerkia.com/
Kia of Duluth,1701 W. Michigan Street,Duluth,MN,55806,(218) 722-4542,http://kiaofduluth.com/
Kia of Mankato,160 St. Andrews Drive,Mankato,MN,56001,(507) 345-4542,http://kiaofmankato.com/
Kia of St. Cloud,901 2nd Street South,Waite Park,MN,56387,(320) 259-4542,http://kiaofstcloud.com/
Lupient Kia,7911 Lakeland Avenue North,Brooklyn Park,MN,55445,(763) 424-9100,http://lupientkia.com/
Luther Kia,1470 50th Street,Inver Grove Heights,MN,55077,(651) 457-5757,http://lutherkiamn.com/
Luther Kia of Bloomington,1701 American Blvd. W.,Bloomington,MN,55431,(952) 258-8400,http://lutherkiaofbloomington.com/
Tom Kadlec Kia,3101 Wilder Road Nw,Rochester,MN,55901,(507) 281-2222,http://tomkadleckia.com/
Walser Kia,15700 Wayzata Boulevard,Wayzata,MN,55391,(952) 324-2165,http://walserkia.com/
Anderson Kia,806 S. Belt Highway,St. Joseph,MO,64507,(816) 279-0354,http://andersonkia.com/
Auffenberg Kia Cape Girardeau,611 South Kings Highway,Cape Girardeau,MO,63703,(573) 339-1000,http://capekia.com/
Bob Sight Independence Kia,1700 South Noland Road,Independence,MO,64055,(816) 461-0200,http://www.bobsightkia.com/
Cable Dahmer Kia of Lees Summit,400 Ne Colbern Road,Lees Summit,MO,64086,(816) 207-6200,http://cabledahmerkia.com/
Ed Morse Kia Rolla,2600 North Bishop Avenue,Rolla,MO,65401,(888) 794-5464,http://edmorsekiarolla.com/
Hw Kia of West County,14116 Manchester Road,Ballwin,MO,63011,(636) 591-2900,http://hwkia.com/
Jim Butler Kia,722 Long Road Crossing,Chesterfield,MO,63005,(636) 256-9600,http://www.jimbutlerkia.com/
Kia of Columbia,710 Business Loop 70 W,Columbia,MO,65203,(573) 442-9200,http://kiaofcolumbia.com/
Lou Fusz Kia,1025 N. Lindbergh Blvd.,St. Louis,MO,63132,(314) 595-4900,http://kia.fusz.com/
Lou Fusz Kia of Wentzville,1733 Prospect Road,Wentzville,MO,63385,(314) 983-7466,http://loufuszkiaofwentzville.com/
Napleton's Mid Rivers Kia,4955 Veterans Memorial Parkway,St. Peters,MO,63376,(636) 926-2110,http://www.midriverskia.com/
Oakes Kia,2900 Burlington Street,North Kansas City,MO,64116,(816) 474-2900,http://oakeskia.com/
Roper Kia,320 Hodgdon Road,Joplin,MO,64801,(417) 626-3800,http://roperkia.com/
Springfield Kia,3525 South Campbell Avenue,Springfield,MO,65807,(417) 882-3838,http://springfieldkia.com/
Suntrup Kia,6263 S. Lindbergh Blvd.,St. Louis,MO,63123,(314) 894-2311,http://suntrupkia.com/
Barnes Crossing Kia,3003 Tom Watson Drive,Saltillo,MS,38866,(662) 205-4500,http://bckiaoftupelo.com/
Dean McCrary Kia,7124 Us Highway 98,Hattiesburg,MS,39402,(601) 544-4007,http://kiaofhattiesburg.com/
Kia of Laurel,2018 Hwy. 15 North,Laurel,MS,39440,(601) 649-4511,http://kiaoflaurelms.com/
Kia of Meridian,1219-B Highway 39 North,Meridian,MS,39301,(601) 483-6444,http://kiaofmeridian.com/
Southaven Kia,745 Goodman Road East,Southaven,MS,38671,(662) 655-1020,http://southavenkia.com/
Tameron Kia,10611 Boney Avenue,D'Iberville,MS,39540,(228) 679-5200,http://tameronkia.com/
Walt Massey Kia,106 Kia Lane,Mccomb,MS,39648,(601) 299-4262,http://waltmasseykia.com/
Wilson Kia,221 Mar Lyn Drive,Brandon,MS,39042,(601) 944-6580,http://wilsonkia.com/
Campbell Kia of Missoula,5243 Trumpeter Court,Missoula,MT,59808,(406) 625-3221,http://campbellkia.com/
Kia of Billings,4040 King Avenue,Billings,MT,59106,(888) 631-5500,http://www.kiaofbillings.com/
Auto Park Kia,5330 Rolesville Road,Wendell,NC,27591,(919) 366-3666,http://leithautoparkkia.com/
Battleground Kia,2927 Battleground Ave.,Greensboro,NC,27408,(336) 282-0115,http://battlegroundkia.com/
Bob King Kia,1725 Link Road,Winston-Salem,NC,27103,(336) 724-3866,http://bobkingkia.com/
Burlington Kia,2149 Hatchery Road,Burlington,NC,27215,(336) 396-0608,http://burlingtonkianc.com/
Classic Kia of Smithfield,1698 Booker Dairy Road,Smithfield,NC,27577,(919) 934-6500,http://classickiasmithfield.com/
Coastal Kia,6115 Market Street,Wilmington,NC,28405,(910) 408-0100,http://coastalkia.com/
Courage Kia,4290 Wilkinson Blvd.,Lowell,NC,28098,(704) 464-4410,http://couragekia.com/
Deacon Jones Kia,3313 Mclain Street,Goldsboro,NC,27534,(919) 581-0345,http://deaconjoneskia.com/
Dutch Miller Kia,7725 South Blvd.,Charlotte,NC,28273,(704) 522-8422,http://dutchmillerclt.com/
Fayetteville Kia,2010 Skibo Road,Fayetteville,NC,28314,(910) 864-1449,http://fayettevillekia.com/
Fred Anderson Kia,9209 Glenwood Ave.,Raleigh,NC,27617,(919) 785-4500,http://kiaofraleigh.com/
Hendrick Kia of Cary,90 Mackenan Drive,Cary,NC,27511,(919) 388-2700,http://hendrickkia.com/
Hendrick Kia of Concord,7550 Hendrick Auto Plaza Nw,Concord,NC,28027,(704) 467-8591,http://hendrickkiaofconcord.com/
Jacksonville Kia,500 West Fairway Road,Jacksonville,NC,28546,(910) 938-0555,http://jacksonvillekia.com/
Joey Griffin Kia,3249 N. Church Street,Rocky Mount,NC,27804,(252) 937-2222,http://joeygriffinkia.com/
Keffer Kia,271 West Plaza Drive,Mooresville,NC,28117,(704) 660-1520,http://kefferkia.com/
Kia of Kinston,1053 Us 258 N,Kinston,NC,28504,(252) 522-3611,http://deaconjoneskiaofkinston.com/
Kia of New Bern,1715 Highway 70 East,New Bern,NC,28560,(252) 633-6161,http://kiaofnewbern.com/
Lee Kia of Greenville,615 Sw Greenville Blvd.,Greenville,NC,27834,(252) 378-3600,http://leekiaofgreenville.com/
Lifetime Kia,4170 U.S. Highway 64 West,Murphy,NC,28906,(828) 835-9200,http://lifetimekia.com/
Lumberton Kia,5035 Dawn Drive,Lumberton,NC,28360,(910) 739-2405,http://kiaoflumberton.com/
Paramount Kia of Asheville,1000 Ridgefield Blvd.,Asheville,NC,28806,(828) 298-6006,http://paramountkiaasheville.com/
Paramount Kia of Hickory,1205 South Center Street,Hickory,NC,28602,(828) 328-4012,http://paramountkia.com/
Planet Kia Charlotte,4700 East Independence Blvd.,Charlotte,NC,28212,(980) 322-0030,http://planetkianc.com/
Randy Marion Kia,529 Jake Alexander Blvd,Salisbury,NC,28147,(704) 216-2685,http://randymarionkia.com/
Shelby Kia,4425 East Dixon Blvd,Shelby,NC,28152,(704) 481-6442,http://shelbykia.com/
Southern Pines Kia,10910 U.S. Highway 15-501,Southern Pines,NC,28387,(910) 684-1010,http://southernpineskia.com/
Tri-City Kia,833 South Van Buren Rd,Eden,NC,27288,(336) 623-2187,http://tricitykia.com/
Union County Kia,4712 West Highway 74,Monroe,NC,28110,(704) 926-3460,http://unioncountykia.com/
University Kia,5105 Durham Chapel Hill Blvd.,Durham,NC,27707,(919) 572-1700,http://universitykiaofdurham.com/
Vann York Kia,2445 North Main Street,High Point,NC,27262,(336) 884-7000,http://vannyorkkia.com/
Westgate Kia,10956 Star Road,Wake Forest,NC,27587,(919) 556-3137,http://westgatekia.com/
Eide Kia Mandan,3334 Memorial Highway,Mandan,ND,58554,(701) 667-9999,http://eidekia.com/
Grand Forks Kia,2400 Gateway Drive,Grand Forks,ND,58203,(701) 746-4335,http://grandforkskia.com/
Kia of Fargo,140 40th Street S.,Fargo,ND,58103,(701) 281-9165,http://kiaoffargo.com/
H & H Kia,10902 South 150th Street,Papillion,NE,68138,(402) 331-9100,http://hhkia.com/
Kia of Grand Island,3515 Old Potash Highway,Grand Island,NE,68803,(308) 384-1700,http://kiaofgrandisland.com/
Kia of Lincoln,1145 N. 48th Street,Lincoln,NE,68504,(402) 434-7000,http://kiaoflincoln.com/
Bill Dube Kia,220-222 Route 108,Somersworth,NH,03878,(603) 842-8700,http://billdubekia.com/
Capital City Kia,158 Manchester Street,Concord,NH,03301,(603) 227-0550,http://capitalcitykia.com/
Fairfield Kia,440 Winchester Street,Keene,NH,03431,(603) 352-5900,http://www.fairfieldkia.com/
McFarland Kia,137 Lafayette Road,North Hampton,NH,03862,(603) 758-3180,http://mcfarlandkia.com/
Nashua Kia,107 Daniel Webster Highway,Nashua,NH,03060,(603) 888-8080,http://nashuakia.com/
Nucar Kia of Tilton,40 Tilton Road,Tilton,NH,03276,(603) 729-1107,http://www.nucarkiatilton.com/
Quirk Kia Manchester,1300 South Porter Street,Manchester,NH,03103,(603) 836-7600,http://quirkkiamanchester.com/
Bridgewater Kia,300 Finderne Avenue,Bridgewater,NJ,08807,(732) 469-4500,http://bridgewaterkia.com/
Burlington Kia,4428 Route 130 South,Burlington,NJ,08016,(888) 458-0694,http://burlingtonkia.com/
Cherry Hill Kia,1803 W. Marlton Pike,Cherry Hill,NJ,08002,(856) 382-1680,http://cherryhillkia.net/
Ciocca Kia,1710 N. Olden Avenue,Ewing,NJ,08638,(609) 883-2800,http://cioccakia.com/
Difeo Kia,1320 Ocean Avenue,Lakewood,NJ,08701,(732) 994-7100,http://difeokia.com/
Fette Kia,1137 Route 46,Clifton,NJ,07013,(973) 779-7000,http://fettekia.com/
Gateway Kia of North Brunswick,720 U.S. Route 1 North,North Brunswick,NJ,08902,(732) 325-6100,http://www.kiabrunswick.com/
Global Kia of North Plainfield,1099 Route 22 West,North Plainfield,NJ,07060,(908) 757-4000,http://globalkiaofnorthplainfield.com/
Jack Daniels Kia,123 Route 4 West,Paramus,NJ,07652,(201) 254-1500,http://jackdanielskia.com/
Jersey City Kia,36 Water Street,Jersey City,NJ,07305,(201) 432-7700,http://jerseycitykia.com/
Kia of Englewood,227 N. Dean Street,Englewood,NJ,07631,(201) 500-4601,http://kiaofenglewood.com/
Kia of Riverdale,1 Windbeam Road,Riverdale,NJ,07457,(973) 987-6360,http://kiaofriverdale.com/
Liberty Kia,815 Route 17 South,Ramsey,NJ,07446,(201) 818-8995,http://libertykiaofnj.com/
Manahawkin Kia,270 Route 72 East,Manahawkin,NJ,08050,(609) 597-1161,http://manahawkinkia.com/
Matt Blatt Kia,6211 Black Horse Pike,Egg Harbor Township,NJ,08234,(609) 573-3100,http://mattblattkia.com/
Matt Blatt Kia of Toms River,1070 Route 37 West,Toms River,NJ,08755,(732) 281-0000,http://mattblattkiatr.com/
Motion Kia,379 Route 46 East,Hackettstown,NJ,07840,(908) 850-8200,http://motionkia.com/
Nielsen Kia of Newton,20 Hampton House Road,Newton,NJ,07860,(973) 300-0003,http://nielsenkiaofnewton.com/
Nutley Kia,66 Washington Avenue,Nutley,NJ,07110,(973) 667-0500,http://nutleykia.com/
Performance Kia of Denville,3101 Route 10,Denville,NJ,07834,(973) 361-0400,http://performancekiaofdenville.com/
Raceway Kia of Freehold,4044 Route 9 South,Freehold,NJ,07728,(732) 462-4422,http://racewaykia.com/
Rk Kia of Vineland,612 N. Delsea Drive,Vineland,NJ,08360,(856) 641-1111,http://www.myrkkia.com/
Sansone Jr's 66 Kia,3401 Route 66,Neptune,NJ,07753,(732) 922-1050,http://66kia.com/
Sansone Jr's Keyport Kia,402 Highway 35,Keyport,NJ,07735,(732) 497-5665,http://www.keyportkia.com/
Sansone Kia,90-100 Route 1,Avenel,NJ,07001,(732) 815-0500,http://sansoneskia.com/
Turnersville Kia,2900 Route 42,Sicklerville,NJ,08081,(856) 875-5600,http://turnersvillekia.com/
Fiesta Kia,7400 Lomas Blvd. Ne,Albuquerque,NM,87110,(505) 999-2700,http://fiestakia.com/
Giles Kia,1840 North Main Street,Las Cruces,NM,88001,(575) 524-7721,http://gileskia.com/
HI Country Kia,4004 E. Main Street,Farmington,NM,87402,(505) 327-3391,http://hicountrykia.com/
Pitre Kia,9640 Eagle Ranch Road Nw,Albuquerque,NM,87114,(505) 899-4848,http://www.pitrekia.com/
Santa Fe Kia,1701 St. Michaels Drive,Santa Fe,NM,87505,(505) 982-1957,http://santafekia.com/
Findlay Kia,5325 W. Sahara Avenue,Las Vegas,NV,89146,(702) 252-8900,http://www.findlaykia.com/
Jim Marsh Kia,8555 W. Centennial Pkwy,Las Vegas,NV,89149,(702) 946-1000,http://www.jimmarshkia.com/
Tom Dolan's Reno Kia,9455 South Virginia Street,Reno,NV,89511,(775) 828-9666,http://dolanrenokia.com/
Towbin Kia,260 N. Gibson Road,Henderson,NV,89014,(702) 567-8000,http://towbinkia.com/
Atlantic Kia,251 Sunrise Highway,West Islip,NY,11795,(631) 587-3400,http://kiaatlantic.net/
Auto World Kia,2520 Hempstead Turnpike,East Meadow,NY,11554,(516) 938-4542,https://www.autoworldkia.net/
